l_R,d_R,k_d,CT,CT_ratio
0.5200000000000002,1.750000000000001,6.283264500062566,0.007767625396299,1.017122103733205
0.5200000000000002,1.7600000000000011,6.283264500062566,0.0077652266538419,1.016808003367932
0.5200000000000002,1.7700000000000014,6.283264500062566,0.0077628516605662,1.0164970128098547
0.5200000000000002,1.7800000000000014,6.283264500062566,0.0077605000872354,1.016189088947506
0.5200000000000002,1.7900000000000014,6.283264500062566,0.007758171611311,1.015884189546481
0.5200000000000002,1.8000000000000014,6.283264500062566,0.0077558659167626,1.0155822732245696
0.5200000000000002,1.8100000000000012,6.283264500062566,0.0077535826938761,1.0152832994266423
0.5200000000000002,1.8200000000000012,6.283264500062566,0.0077513216390763,1.0149872284014196
0.5200000000000002,1.8300000000000012,6.283264500062566,0.007749082454753,1.0146940211787017
0.5200000000000002,1.8400000000000012,6.283264500062566,0.0077468648490908,1.0144036395470821
0.5200000000000002,1.8500000000000012,6.283264500062566,0.0077446685359086,1.0141160460329304
0.5200000000000002,1.8600000000000012,6.283264500062566,0.007742493234506,1.0138312038802797
0.5200000000000002,1.8700000000000012,6.283264500062566,0.0077403386695098,1.0135490770307267
0.5200000000000002,1.8800000000000012,6.283264500062566,0.0077382045707301,1.0132696301045891
0.5200000000000002,1.8900000000000012,6.283264500062566,0.0077360906730218,1.0129928283827698
0.5200000000000002,1.9000000000000012,6.283264500062566,0.0077339967161471,1.0127186377887518
0.5200000000000002,1.9100000000000013,6.283264500062566,0.0077319224446468,1.0124470248717459
0.5200000000000002,1.9200000000000013,6.283264500062566,0.0077298676077139,1.0121779567901392
0.5200000000000002,1.9300000000000013,6.283264500062566,0.0077278319590719,1.0119114012955606
0.5200000000000002,1.9400000000000013,6.283264500062566,0.0077258152568586,1.0116473267176629
0.5200000000000002,1.9500000000000013,6.283264500062566,0.00772381726351,1.011385701948922
0.5200000000000002,1.9600000000000013,6.283264500062566,0.0077218377456532,1.011126496430612
0.5200000000000002,1.9700000000000013,6.283264500062566,0.007719876474001,1.010869680139004
0.5200000000000002,1.980000000000001,6.283264500062566,0.0077179332232457,1.0106152235714596
0.5200000000000002,1.990000000000001,6.283264500062566,0.0077160077719631,1.010363097733861
0.5200000000000002,10.0,6.283264500062566,0.0074410724866635,0.9743620367265089
0.5300000000000002,0.3,6.083821861646022,0.0094366557351997,1.2356712178944098
0.5300000000000002,0.31,6.083821861646022,0.0093762375587922,1.2277598344849319
0.5300000000000002,0.32,6.083821861646022,0.009319080681996,1.2202754979208292
0.5300000000000002,0.33,6.083821861646022,0.0092649932226304,1.2131930824271913
0.5300000000000002,0.34,6.083821861646022,0.0092137579267474,1.206484139954407
0.5300000000000002,0.35,6.083821861646022,0.0091651305197913,1.2001166842727975
0.5300000000000002,0.36,6.083821861646022,0.0091190171710021,1.1940784288295054
0.5300000000000002,0.37,6.083821861646022,0.0090752073170165,1.1883418016652618
0.5300000000000002,0.38,6.083821861646022,0.0090335469584392,1.1828866375196514
0.5300000000000002,0.39,6.083821861646022,0.0089938943095265,1.1776943704337675
0.5300000000000002,0.4000000000000001,6.083821861646022,0.0089560683949813,1.1727413028210867
0.5300000000000002,0.4100000000000001,6.083821861646022,0.0089200475598352,1.1680245990985454
0.5300000000000002,0.4200000000000001,6.083821861646022,0.0088856717918376,1.1635233066598263
0.5300000000000002,0.4300000000000001,6.083821861646022,0.008852838069165,1.1592239354396257
0.5300000000000002,0.4400000000000001,6.083821861646022,0.0088214510359909,1.155113999187139
0.5300000000000002,0.4500000000000001,6.083821861646022,0.0087914223537607,1.151181930519555
0.5300000000000002,0.4600000000000001,6.083821861646022,0.0087626701137252,1.1474170039969804
0.5300000000000002,0.4700000000000001,6.083821861646022,0.0087350653179775,1.1438023281479877
0.5300000000000002,0.4800000000000001,6.083821861646022,0.0087086424305333,1.1403424158205016
0.5300000000000002,0.4900000000000001,6.083821861646022,0.0086832838286674,1.1370218650521975
0.5300000000000002,0.5000000000000002,6.083821861646022,0.0086589284755417,1.1338326834497763
0.5300000000000002,0.5100000000000002,6.083821861646022,0.0086355195520953,1.1307674309115583
0.5300000000000002,0.5200000000000002,6.083821861646022,0.0086130041265078,1.1278191763457655
0.5300000000000002,0.5300000000000002,6.083821861646022,0.0085913328550751,1.1249814585020723
0.5300000000000002,0.5400000000000003,6.083821861646022,0.0085704597036826,1.1222482495002588
0.5300000000000002,0.5500000000000003,6.083821861646022,0.0085503416876965,1.119613920770597
0.5300000000000002,0.5600000000000003,6.083821861646022,0.0085309386587897,1.117073215140034
0.5300000000000002,0.5700000000000003,6.083821861646022,0.008512213082247,1.1146212176716954
0.5300000000000002,0.5800000000000003,6.083821861646022,0.0084941298315797,1.1122533287709482
0.5300000000000002,0.5900000000000003,6.083821861646022,0.0084766560303029,1.109965243467125
0.5300000000000002,0.6000000000000003,6.083821861646022,0.0084597086172567,1.1077460854193388
0.5300000000000002,0.6100000000000003,6.083821861646022,0.0084433630870251,1.1056057401725505
0.5300000000000002,0.6200000000000003,6.083821861646022,0.008427540291507,1.1035338437765196
0.5300000000000002,0.6300000000000003,6.083821861646022,0.0084122148092903,1.101527067455869
0.5300000000000002,0.6400000000000003,6.083821861646022,0.0083973627630937,1.099582284629521
0.5300000000000002,0.6500000000000004,6.083821861646022,0.0083829617115165,1.0976965567360064
0.5300000000000002,0.6600000000000004,6.083821861646022,0.0083689905491963,1.0958671201597407
0.5300000000000002,0.6700000000000004,6.083821861646022,0.0083554294146872,1.094091374168247
0.5300000000000002,0.6800000000000004,6.083821861646022,0.0083422596051979,1.0923668697476416
0.5300000000000002,0.6900000000000004,6.083821861646022,0.0083294635022077,1.0906912998625156
0.5300000000000002,0.7000000000000004,6.083821861646022,0.0083170244879852,1.0890624885245765
0.5300000000000002,0.7100000000000004,6.083821861646022,0.008304926887589,1.0874783831980026
0.5300000000000002,0.7200000000000004,6.083821861646022,0.0082931559050445,1.085937046442194
0.5300000000000002,0.7300000000000004,6.083821861646022,0.008281697565092,1.0844366482840477
0.5300000000000002,0.7400000000000004,6.083821861646022,0.0082705386603954,1.0829754593052678
0.5300000000000002,0.7500000000000004,6.083821861646022,0.0082596667011161,1.0815518440393805
0.5300000000000002,0.7600000000000005,6.083821861646022,0.0082490698687656,1.0801642549290222
0.5300000000000002,0.7700000000000005,6.083821861646022,0.0082387369750582,1.0788112269379544
0.5300000000000002,0.7800000000000005,6.083821861646022,0.0082286574217544,1.0774913722928092
0.5300000000000002,0.7900000000000005,6.083821861646022,0.0082188211639538,1.0762033756765235
0.5300000000000002,0.8000000000000005,6.083821861646022,0.0082092186759453,1.0749459897566345
0.5300000000000002,0.8100000000000005,6.083821861646022,0.0081998409195624,1.0737180310416046
0.5300000000000002,0.8200000000000005,6.083821861646022,0.0081906793146136,1.0725183760088663
0.5300000000000002,0.8300000000000005,6.083821861646022,0.0081817257113482,1.0713459574993904
0.5300000000000002,0.8400000000000005,6.083821861646022,0.0081729723648694,1.070199761367241
0.5300000000000002,0.8500000000000005,6.083821861646022,0.0081644119112495,1.0690788233520103
0.5300000000000002,0.8600000000000005,6.083821861646022,0.0081560373452578,1.0679822261624252
0.5300000000000002,0.8700000000000006,6.083821861646022,0.0081478419995776,1.0669090967549442
0.5300000000000002,0.8800000000000006,6.083821861646022,0.0081398195253934,1.0658586037917708
0.5300000000000002,0.8900000000000006,6.083821861646022,0.0081319638742555,1.0648299552661376
0.5300000000000002,0.9000000000000006,6.083821861646022,0.0081242692811315,1.0638223962830045
0.5300000000000002,0.9100000000000006,6.083821861646022,0.0081167302485456,1.0628352069821998
0.5300000000000002,0.9200000000000006,6.083821861646022,0.0081093415317402,1.0618677005954245
0.5300000000000002,0.9300000000000006,6.083821861646022,0.0081020981247789,1.0609192216265257
0.5300000000000002,0.9400000000000006,6.083821861646022,0.0080949952475314,1.0599891441472518
0.5300000000000002,0.9500000000000006,6.083821861646022,0.0080880283334625,1.0590768701982962
0.5300000000000002,0.9600000000000006,6.083821861646022,0.0080811930181884,1.058181828290819
0.5300000000000002,0.9700000000000006,6.083821861646022,0.0080744851287361,1.0573034720000296
0.5300000000000002,0.9800000000000006,6.083821861646022,0.008067900673451,1.0564412786436521
0.5300000000000002,0.9900000000000008,6.083821861646022,0.008061480373606,1.0556005804184192
0.5300000000000002,1.0000000000000009,6.083821861646022,0.0080551311448721,1.0547691885119577
0.5300000000000002,1.010000000000001,6.083821861646022,0.0080488943712135,1.0539525218962935
0.5300000000000002,1.020000000000001,6.083821861646022,0.0080427666972651,1.053150141207292
0.5300000000000002,1.0300000000000007,6.083821861646022,0.0080367449069089,1.0523616253143582
0.5300000000000002,1.0400000000000007,6.083821861646022,0.0080308259162862,1.0515865704054272
0.5300000000000002,1.0500000000000007,6.083821861646022,0.0080250067672136,1.0508245891248313
0.5300000000000002,1.0600000000000007,6.083821861646022,0.0080192846209759,1.0500753097605189
0.5300000000000002,1.0700000000000007,6.083821861646022,0.0080136567524715,1.049338375477429
0.5300000000000002,1.0800000000000007,6.083821861646022,0.0080081205446868,1.0486134435939527
0.5300000000000002,1.0900000000000007,6.083821861646022,0.0080026734834797,1.0479001848988607
0.5300000000000002,1.1000000000000008,6.083821861646022,0.0079973131526558,1.0471982830065643
0.5300000000000002,1.1100000000000008,6.083821861646022,0.0079920372293074,1.046507433746787
0.5300000000000002,1.1200000000000008,6.083821861646022,0.0079868434794166,1.0458273445888173
0.5300000000000002,1.1300000000000008,6.083821861646022,0.007981729753688,1.045157734095826
0.5300000000000002,1.1400000000000008,6.083821861646022,0.0079766939836148,1.0444983314097476
0.5300000000000002,1.1500000000000008,6.083821861646022,0.0079717341777454,1.0438488757624145
0.5300000000000002,1.1600000000000008,6.083821861646022,0.0079668484181541,1.0432091160134178
0.5300000000000002,1.1700000000000008,6.083821861646022,0.0079620348570972,1.0425788102122426
0.5300000000000002,1.1800000000000008,6.083821861646022,0.0079572917138414,1.041957725182969
0.5300000000000002,1.1900000000000008,6.083821861646022,0.0079526172716564,1.0413456361304703
0.5300000000000002,1.2000000000000008,6.083821861646022,0.0079480098749667,1.0407423262674593
0.5300000000000002,1.2100000000000009,6.083821861646022,0.0079434679266438,1.0401475864599197
0.5300000000000002,1.2200000000000009,6.083821861646022,0.007938989885442,1.0395612148913385
0.5300000000000002,1.2300000000000009,6.083821861646022,0.0079345742635547,1.03898301674272
0.5300000000000002,1.2400000000000009,6.083821861646022,0.0079302196243048,1.0384128038901579
0.5300000000000002,1.2500000000000009,6.083821861646022,0.0079259245799384,1.0378503946159334
0.5300000000000002,1.260000000000001,6.083821861646022,0.0079216877895393,1.0372956133354327
0.5300000000000002,1.270000000000001,6.083821861646022,0.0079175079570339,1.0367482903359007
0.5300000000000002,1.280000000000001,6.083821861646022,0.007913383829305,1.0362082615294543
0.5300000000000002,1.290000000000001,6.083821861646022,0.0079093141943866,1.035675368216705
0.5300000000000002,1.300000000000001,6.083821861646022,0.0079052978797574,1.0351494568633006
0.5300000000000002,1.310000000000001,6.083821861646022,0.007901333750704,1.034630378885598
0.5300000000000002,1.320000000000001,6.083821861646022,0.0078974207087718,1.0341179904478173
0.5300000000000002,1.330000000000001,6.083821861646022,0.0078935576902836,1.0336121522680628
0.5300000000000002,1.340000000000001,6.083821861646022,0.0078897436649297,1.0331127294337046
0.5300000000000002,1.350000000000001,6.083821861646022,0.0078860175305315,1.0326248153718738
0.5300000000000002,1.360000000000001,6.083821861646022,0.0078822982247884,1.032137795479842
0.5300000000000002,1.370000000000001,6.083821861646022,0.0078786250115184,1.0316568111097122
0.5300000000000002,1.380000000000001,6.083821861646022,0.0078749969810523,1.0311817431459758
0.5300000000000002,1.390000000000001,6.083821861646022,0.0078714132509625,1.0307124760402413
0.5300000000000002,1.400000000000001,6.083821861646022,0.0078678729650039,1.0302488976725532
0.5300000000000002,1.410000000000001,6.083821861646022,0.0078643752920933,1.0297908992177496
0.5300000000000002,1.420000000000001,6.083821861646022,0.0078609194253501,1.0293383750198473
0.5300000000000002,1.430000000000001,6.083821861646022,0.0078575045811641,1.028891222469978
0.5300000000000002,1.440000000000001,6.083821861646022,0.0078541299983194,1.0284493418916665
0.5300000000000002,1.450000000000001,6.083821861646022,0.0078507949371455,1.0280126364296738
0.5300000000000002,1.460000000000001,6.083821861646022,0.0078474986787285,1.0275810119467084
0.5300000000000002,1.470000000000001,6.083821861646022,0.0078442405240959,1.02715437691668
0.5300000000000002,1.480000000000001,6.083821861646022,0.0078410197935071,1.0267326423317966
0.5300000000000002,1.490000000000001,6.083821861646022,0.0078378358257535,1.0263157216109153
0.5300000000000002,1.500000000000001,6.083821861646022,0.0078346879774771,1.0259035305103184
0.5300000000000002,1.5100000000000011,6.083821861646022,0.0078315756225213,1.0254959870387041
0.5300000000000002,1.5200000000000011,6.083821861646022,0.0078284981513132,1.0250930113763026
0.5300000000000002,1.5300000000000011,6.083821861646022,0.0078254549702721,1.024694525797423
0.5300000000000002,1.5400000000000011,6.083821861646022,0.007822445501242,1.0243004545961425
0.5300000000000002,1.5500000000000012,6.083821861646022,0.007819469180946,1.0239107240148644
0.5300000000000002,1.5600000000000012,6.083821861646022,0.007816525460468,1.0235252621764481
0.5300000000000002,1.5700000000000012,6.083821861646022,0.0078136138047526,1.023143999018726
0.5300000000000002,1.5800000000000012,6.083821861646022,0.0078107336921267,1.0227668662318592
0.5300000000000002,1.5900000000000012,6.083821861646022,0.0078078846138414,1.0223937971983519
0.5300000000000002,1.6000000000000012,6.083821861646022,0.0078050660736323,1.0220247269354756
0.5300000000000002,1.6100000000000012,6.083821861646022,0.0078022775872959,1.0216595920398017
0.5300000000000002,1.6200000000000012,6.083821861646022,0.0077995186822878,1.0212983306345884
0.5300000000000002,1.6300000000000012,6.083821861646022,0.007796788897333,1.0209408823187507
0.5300000000000002,1.6400000000000012,6.083821861646022,0.0077940877820524,1.0205871881179542
0.5300000000000002,1.6500000000000012,6.083821861646022,0.0077914148966066,1.0202371904379728
0.5300000000000002,1.6600000000000013,6.083821861646022,0.0077887698113513,1.0198908330195644
0.5300000000000002,1.6700000000000013,6.083821861646022,0.0077861521065089,1.0195480608954706
0.5300000000000002,1.6800000000000013,6.083821861646022,0.0077835613718486,1.0192088203485263
0.5300000000000002,1.6900000000000013,6.083821861646022,0.0077809972063869,1.018873058872443
0.5300000000000002,1.7000000000000013,6.083821861646022,0.0077784592180908,1.018540725132944
0.5300000000000002,1.7100000000000013,6.083821861646022,0.007775947023597,1.018211768930996
0.5300000000000002,1.7200000000000013,6.083821861646022,0.0077734602479438,1.017886141167703
0.5300000000000002,1.730000000000001,6.083821861646022,0.0077709985243123,1.0175637938104174
0.5300000000000002,1.740000000000001,6.083821861646022,0.0077685614937717,1.0172446798593895
0.5300000000000002,1.750000000000001,6.083821861646022,0.0077661488050415,1.0169287533166287
0.5300000000000002,1.7600000000000011,6.083821861646022,0.0077637601142624,1.0166159691559038
0.5300000000000002,1.7700000000000014,6.083821861646022,0.0077613950847703,1.0163062832931506
0.5300000000000002,1.7800000000000014,6.083821861646022,0.0077590881683926,1.0160042069803126
0.5300000000000002,1.7900000000000014,6.083821861646022,0.0077567692687222,1.0157005615300276
0.5300000000000002,1.8000000000000014,6.083821861646022,0.0077544730638595,1.0153998878232775
0.5300000000000002,1.8100000000000012,6.083821861646022,0.0077521992438323,1.0151021452711355
0.5300000000000002,1.8200000000000012,6.083821861646022,0.0077499475048725,1.0148072940970636
0.5300000000000002,1.8300000000000012,6.083821861646022,0.007747717549235,1.0145152953131975
0.5300000000000002,1.8400000000000012,6.083821861646022,0.0077455090850287,1.0142261106982184
0.5300000000000002,1.8500000000000012,6.083821861646022,0.007743321826051,1.0139397027756805
0.5300000000000002,1.8600000000000012,6.083821861646022,0.0077411554916308,1.0136560347934533
0.5300000000000002,1.8700000000000012,6.083821861646022,0.0077390098064734,1.0133750707034133
0.5300000000000002,1.8800000000000012,6.083821861646022,0.0077368845005097,1.0130967751416957
0.5300000000000002,1.8900000000000012,6.083821861646022,0.0077347793087623,1.0128211134111624
0.5300000000000002,1.9000000000000012,6.083821861646022,0.007732693971198,1.012548051462088
0.5300000000000002,1.9100000000000013,6.083821861646022,0.0077306282326011,1.0122775558755674
0.5300000000000002,1.9200000000000013,6.083821861646022,0.0077285818424439,1.0120095938465616
0.5300000000000002,1.9300000000000013,6.083821861646022,0.0077265545547633,1.011744133167736
0.5300000000000002,1.9400000000000013,6.083821861646022,0.007724546128038,1.011481142213383
0.5300000000000002,1.9500000000000013,6.083821861646022,0.0077225563250798,1.0112205899251863
0.5300000000000002,1.9600000000000013,6.083821861646022,0.007720584912914,1.0109624457965627
0.5300000000000002,1.9700000000000013,6.083821861646022,0.0077186316626797,1.0107066798596038
0.5300000000000002,1.980000000000001,6.083821861646022,0.0077166963495183,1.010453262670479
0.5300000000000002,1.990000000000001,6.083821861646022,0.0077147787524788,1.010202165297032
0.5300000000000002,10.0,6.083821861646022,0.0074405859852817,0.9742983324045728
0.5400000000000003,0.3,5.884379223229477,0.0094430718614719,1.2365113696163126
0.5400000000000003,0.31,5.884379223229477,0.0093831630402138,1.2286666830871131
0.5400000000000003,0.32,5.884379223229477,0.0093262967637808,1.2212203988282757
0.5400000000000003,0.33,5.884379223229477,0.0092719166093676,1.2140996567435138
0.5400000000000003,0.34,5.884379223229477,0.0092203438060964,1.207346519783071
0.5400000000000003,0.35,5.884379223229477,0.0091714654330374,1.2009462016554082
0.5400000000000003,0.36,5.884379223229477,0.0091250590194208,1.1948695712006339
0.5400000000000003,0.37,5.884379223229477,0.0090809580424887,1.1890948233021013
0.5400000000000003,0.38,5.884379223229477,0.0090390093511687,1.1836019037819887
0.5400000000000003,0.39,5.884379223229477,0.0089990212201167,1.1783657074021594
0.5400000000000003,0.4000000000000001,5.884379223229477,0.0089609631579829,1.1733822415105135
0.5400000000000003,0.4100000000000001,5.884379223229477,0.008924666344918,1.1686294002006103
0.5400000000000003,0.4200000000000001,5.884379223229477,0.0088900198614456,1.1640926592587524
0.5400000000000003,0.4300000000000001,5.884379223229477,0.0088569211089147,1.159758584031436
0.5400000000000003,0.4400000000000001,5.884379223229477,0.008825275088572,1.155614735024365
0.5400000000000003,0.4500000000000001,5.884379223229477,0.0087949937583885,1.1516495836829068
0.5400000000000003,0.4600000000000001,5.884379223229477,0.0087659395443447,1.1478451155471718
0.5400000000000003,0.4700000000000001,5.884379223229477,0.0087381473029989,1.144205894866091
0.5400000000000003,0.4800000000000001,5.884379223229477,0.0087114918849713,1.1407155341088588
0.5400000000000003,0.4900000000000001,5.884379223229477,0.0086859077775269,1.1373654547913905
0.5400000000000003,0.5000000000000002,5.884379223229477,0.0086613340110919,1.134147673328226
0.5400000000000003,0.5100000000000002,5.884379223229477,0.0086377138006153,1.131054754071071
0.5400000000000003,0.5200000000000002,5.884379223229477,0.0086149942185993,1.1280797664941644
0.5400000000000003,0.5300000000000002,5.884379223229477,0.0085931258966414,1.1252162461130797
0.5400000000000003,0.5400000000000003,5.884379223229477,0.0085720627526918,1.1224581587707807
0.5400000000000003,0.5500000000000003,5.884379223229477,0.0085517617415514,1.119799867966892
0.5400000000000003,0.5600000000000003,5.884379223229477,0.0085321826264009,1.1172361049408581
0.5400000000000003,0.5700000000000003,5.884379223229477,0.0085132305619793,1.1147544502972435
0.5400000000000003,0.5800000000000003,5.884379223229477,0.0084949843607236,1.112365224033168
0.5400000000000003,0.5900000000000003,5.884379223229477,0.008477354231047,1.1100566685003155
0.5400000000000003,0.6000000000000003,5.884379223229477,0.0084603092383112,1.1078247330007205
0.5400000000000003,0.6100000000000003,5.884379223229477,0.0084438203746995,1.1056656191416907
0.5400000000000003,0.6200000000000003,5.884379223229477,0.0084278604034615,1.1035757604406196
0.5400000000000003,0.6300000000000003,5.884379223229477,0.0084124037490604,1.1015518079404623
0.5400000000000003,0.6400000000000003,5.884379223229477,0.0083974263763424,1.0995906143877214
0.5400000000000003,0.6500000000000004,5.884379223229477,0.0083829056866662,1.0976892206312525
0.5400000000000003,0.6600000000000004,5.884379223229477,0.0083688204104978,1.095844841558223
0.5400000000000003,0.6700000000000004,5.884379223229477,0.0083551505211773,1.094054854802413
0.5400000000000003,0.6800000000000004,5.884379223229477,0.0083418771487293,1.0923167894582249
0.5400000000000003,0.6900000000000004,5.884379223229477,0.0083289825063043,1.0906283164486414
0.5400000000000003,0.7000000000000004,5.884379223229477,0.0083164498153576,1.0889872387278725
0.5400000000000003,0.7100000000000004,5.884379223229477,0.008304263238986,1.0873914825522089
0.5400000000000003,0.7200000000000004,5.884379223229477,0.0082924078200931,1.0858390893831549
0.5400000000000003,0.7300000000000004,5.884379223229477,0.0082808694244814,1.0843282084356942
0.5400000000000003,0.7400000000000004,5.884379223229477,0.0082696346877505,1.0828570897249408
0.5400000000000003,0.7500000000000004,5.884379223229477,0.0082586909661468,1.081424077630211
0.5400000000000003,0.7600000000000005,5.884379223229477,0.0082480262909547,1.080027604922839
0.5400000000000003,0.7700000000000005,5.884379223229477,0.0082376293261476,1.0786661872208376
0.5400000000000003,0.7800000000000005,5.884379223229477,0.008227489329049,1.0773384178377141
0.5400000000000003,0.7900000000000005,5.884379223229477,0.0082175961137576,1.0760429629932171
0.5400000000000003,0.8000000000000005,5.884379223229477,0.0082079400171401,1.0747785573603037
0.5400000000000003,0.8100000000000005,5.884379223229477,0.0081985118671744,1.0735439999198801
0.5400000000000003,0.8200000000000005,5.884379223229477,0.0081893029534774,1.0723381501016005
0.5400000000000003,0.8300000000000005,5.884379223229477,0.0081803049998451,1.071159924188165
0.5400000000000003,0.8400000000000005,5.884379223229477,0.0081715101386508,1.070008291962923
0.5400000000000003,0.8500000000000005,5.884379223229477,0.0081629108869726,1.0688822735839174
0.5400000000000003,0.8600000000000005,5.884379223229477,0.0081545001243015,1.0677809366649014
0.5400000000000003,0.8700000000000006,5.884379223229477,0.0081462710717369,1.0667033935511172
0.5400000000000003,0.8800000000000006,5.884379223229477,0.0081382172725404,1.0656487987729382
0.5400000000000003,0.8900000000000006,5.884379223229477,0.0081303325739557,1.0646163466652974
0.5400000000000003,0.9000000000000006,5.884379223229477,0.0081226111101831,1.063605269138306
0.5400000000000003,0.9100000000000006,5.884379223229477,0.0081150472865161,1.062614833600038
0.5400000000000003,0.9200000000000006,5.884379223229477,0.0081076357644263,1.0616443410034933
0.5400000000000003,0.9300000000000006,5.884379223229477,0.0081003714475561,1.0606931240124262
0.5400000000000003,0.9400000000000006,5.884379223229477,0.0080932494686565,1.0597605452909347
0.5400000000000003,0.9500000000000006,5.884379223229477,0.0080862651772974,1.0588459958941991
0.5400000000000003,0.9600000000000006,5.884379223229477,0.0080794141283472,1.057948893759958
0.5400000000000003,0.9700000000000006,5.884379223229477,0.0080726920711489,1.0570686822911857
0.5400000000000003,0.9800000000000006,5.884379223229477,0.0080660949393496,1.056204829024329
0.5400000000000003,0.9900000000000008,5.884379223229477,0.0080596188413459,1.0553568243781932
0.5400000000000003,1.0000000000000009,5.884379223229477,0.008053260051289,1.054524180476113
0.5400000000000003,1.010000000000001,5.884379223229477,0.0080470150007628,1.0537064300562544
0.5400000000000003,1.020000000000001,5.884379223229477,0.0080408802710302,1.0529031254563144
0.5400000000000003,1.0300000000000007,5.884379223229477,0.0080348525840362,1.0521138374354344
0.5400000000000003,1.0400000000000007,5.884379223229477,0.0080289287971557,1.051338154486456
0.5400000000000003,1.0500000000000007,5.884379223229477,0.0080231058958573,1.050575681875292
0.5400000000000003,1.0600000000000007,5.884379223229477,0.0080173809874156,1.0498260408175915
0.5400000000000003,1.0700000000000007,5.884379223229477,0.0080117512949788,1.049088867701929
0.5400000000000003,1.0800000000000007,5.884379223229477,0.0080062141519616,1.0483638133555893
0.5400000000000003,1.0900000000000007,5.884379223229477,0.0080007669967537,1.0476505423516784
0.5400000000000003,1.1000000000000008,5.884379223229477,0.0079954548457558,1.0469549493071288
0.5400000000000003,1.1100000000000008,5.884379223229477,0.0079901800215352,1.0462642439712826
0.5400000000000003,1.1200000000000008,5.884379223229477,0.0079849880830058,1.0455843919997916
0.5400000000000003,1.1300000000000008,5.884379223229477,0.0079798768412263,1.0449151067644442
0.5400000000000003,1.1400000000000008,5.884379223229477,0.0079748441897777,1.0442561124428082
0.5400000000000003,1.1500000000000008,5.884379223229477,0.0079698881009658,1.0436071435209737
0.5400000000000003,1.1600000000000008,5.884379223229477,0.0079650066222268,1.0429679443228885
0.5400000000000003,1.1700000000000008,5.884379223229477,0.0079601978727206,1.042338268564271
0.5400000000000003,1.1800000000000008,5.884379223229477,0.0079554600401011,1.0417178789297017
0.5400000000000003,1.1900000000000008,5.884379223229477,0.0079507913774479,1.0411065466708487
0.5400000000000003,1.2000000000000008,5.884379223229477,0.0079461902003657,1.0405040512266521
0.5400000000000003,1.2100000000000009,5.884379223229477,0.007941654884219,1.0399101798612247
0.5400000000000003,1.2200000000000009,5.884379223229477,0.0079371838615121,1.0393247273207809
0.5400000000000003,1.2300000000000009,5.884379223229477,0.0079327756194036,1.038747495508173
0.5400000000000003,1.2400000000000009,5.884379223229477,0.0079284286973376,1.0381782931727155
0.5400000000000003,1.2500000000000009,5.884379223229477,0.0079241416847979,1.0376169356161078
0.5400000000000003,1.260000000000001,5.884379223229477,0.0079199132191676,1.0370632444121648
0.5400000000000003,1.270000000000001,5.884379223229477,0.0079157419837004,1.0365170471411704
0.5400000000000003,1.280000000000001,5.884379223229477,0.0079116267055822,1.035978177136056
0.5400000000000003,1.290000000000001,5.884379223229477,0.0079075661540929,1.0354464732416995
0.5400000000000003,1.300000000000001,5.884379223229477,0.0079035591388514,1.03492177958512
0.5400000000000003,1.310000000000001,5.884379223229477,0.0078996045081501,1.034403945357389
0.5400000000000003,1.320000000000001,5.884379223229477,0.0078957011473625,1.0338928246051184
0.5400000000000003,1.330000000000001,5.884379223229477,0.0078918479774289,1.0333882760321695
0.5400000000000003,1.340000000000001,5.884379223229477,0.0078880439534135,1.0328901628107159
0.5400000000000003,1.350000000000001,5.884379223229477,0.0078842880631273,1.0323983524009206
0.5400000000000003,1.360000000000001,5.884379223229477,0.0078805793258169,1.0319127163792419
0.5400000000000003,1.370000000000001,5.884379223229477,0.0078769167909105,1.0314331302742312
0.5400000000000003,1.380000000000001,5.884379223229477,0.0078732995368242,1.0309594734102239
0.5400000000000003,1.390000000000001,5.884379223229477,0.0078697266698237,1.030491628758287
0.5400000000000003,1.400000000000001,5.884379223229477,0.0078661973229323,1.0300294827932286
0.5400000000000003,1.410000000000001,5.884379223229477,0.0078627106548962,1.0295729253581098
0.5400000000000003,1.420000000000001,5.884379223229477,0.0078592658491895,1.0291218495339565
0.5400000000000003,1.430000000000001,5.884379223229477,0.0078558621130642,1.0286761515153615
0.5400000000000003,1.440000000000001,5.884379223229477,0.0078524986766493,1.028235730492519
0.5400000000000003,1.450000000000001,5.884379223229477,0.0078491747920802,1.0278004885372232
0.5400000000000003,1.460000000000001,5.884379223229477,0.0078458897326746,1.027370330494959
0.5400000000000003,1.470000000000001,5.884379223229477,0.0078426427921362,1.026945163880631
0.5400000000000003,1.480000000000001,5.884379223229477,0.0078394332838056,1.0265248987804725
0.5400000000000003,1.490000000000001,5.884379223229477,0.0078363016331843,1.0261148286617963
0.5400000000000003,1.500000000000001,5.884379223229477,0.0078331647195242,1.0257040693810113
0.5400000000000003,1.5100000000000011,5.884379223229477,0.007830063291929,1.0252979567791203
0.5400000000000003,1.5200000000000011,5.884379223229477,0.0078269967353082,1.024896410313858
0.5400000000000003,1.5300000000000011,5.884379223229477,0.0078239644508759,1.0244993515779452
0.5400000000000003,1.5400000000000011,5.884379223229477,0.0078209658555741,1.024106704223573
0.5400000000000003,1.5500000000000012,5.884379223229477,0.0078180003815131,1.0237183938891266
0.5400000000000003,1.5600000000000012,5.884379223229477,0.0078150674754374,1.0233343481292487
